CustomerID,Age,Segment,Region,City
C01472,33,Small Business,South,Mysuru
C01473,18,Consumer,North,Lucknow
C01474,37,Consumer,South,Hyderabad
C01475,26,Consumer,West,Nashik
C01476,30,Consumer,West,Mumbai
C01477,40,Corporate,North,Jaipur
C01478,43,Consumer,West,Nashik
C01479,37,Consumer,South,Chennai
C01480,21,Consumer,West,Mumbai
C01481,37,Consumer,North,Lucknow
C01482,38,Consumer,South,Bengaluru
C01483,36,Corporate,North,Chandigarh
C01484,45,Corporate,West,Ahmedabad
C01485,32,Consumer,South,Hyderabad
C01486,44,Corporate,West,Ahmedabad
C01487,44,Consumer,North,Delhi
C01488,38,Consumer,West,Pune
C01489,34,Small Business,East,Guwahati
C01490,36,Corporate,East,Bhubaneswar
C01491,47,Small Business,East,Guwahati
C01492,41,Consumer,East,Patna
C01493,22,Consumer,East,Kolkata
C01494,35,Corporate,East,Bhubaneswar
C01495,24,Consumer,South,Mysuru
C01496,26,Consumer,West,Pune
C01497,28,Small Business,North,Delhi
C01498,19,Consumer,North,Lucknow
C01499,23,Small Business,West,Pune
C01500,45,Corporate,North,Jaipur
C01501,26,Corporate,East,Bhubaneswar
C01502,39,Consumer,West,Pune
C01503,33,Consumer,North,Chandigarh
C01504,36,Consumer,West,Nashik
C01505,37,Consumer,South,Mysuru
C01506,23,Consumer,South,Bengaluru
C01507,39,Small Business,West,Ahmedabad
C01508,20,Corporate,South,Hyderabad
C01509,25,Consumer,East,Patna
C01510,37,Corporate,North,Lucknow
C01511,22,Consumer,South,Bengaluru
C01512,18,Consumer,West,Nashik
C01513,35,Consumer,East,Bhubaneswar
C01514,18,Corporate,West,Ahmedabad
C01515,38,Small Business,West,Nashik
C01516,29,Consumer,West,Ahmedabad
C01517,35,Consumer,East,Bhubaneswar
C01518,34,Consumer,West,Pune
C01519,38,Small Business,South,Hyderabad
C01520,37,Small Business,North,Delhi
C01521,22,Consumer,East,Kolkata
C01522,29,Consumer,North,Chandigarh
C01523,35,Consumer,East,Guwahati
C01524,44,Corporate,North,Delhi
C01525,37,Corporate,East,Bhubaneswar
C01526,43,Consumer,North,Chandigarh
C01527,35,Consumer,North,Jaipur
C01528,41,Corporate,East,Kolkata
C01529,34,Consumer,North,Chandigarh
C01530,41,Small Business,East,Patna
C01531,28,Corporate,South,Chennai
C01532,46,Consumer,West,Mumbai
C01533,36,Small Business,West,Pune
C01534,19,Small Business,North,Chandigarh
C01535,35,Consumer,South,Bengaluru
C01536,18,Small Business,East,Guwahati
C01537,37,Consumer,East,Bhubaneswar
C01538,39,Consumer,East,Patna
C01539,49,Corporate,West,Nashik
C01540,27,Consumer,West,Mumbai
C01541,49,Corporate,West,Nashik
C01542,32,Corporate,South,Hyderabad
C01543,25,Corporate,South,Hyderabad
C01544,27,Consumer,South,Bengaluru
C01545,37,Consumer,East,Kolkata
C01546,24,Corporate,East,Bhubaneswar
C01547,28,Consumer,South,Chennai
C01548,35,Corporate,North,Delhi
C01549,45,Small Business,West,Nashik
C01550,39,Small Business,East,Patna
C01551,32,Consumer,North,Chandigarh
C01552,37,Consumer,West,Nashik
C01553,34,Consumer,West,Nashik
C01554,21,Small Business,South,Hyderabad
C01555,47,Consumer,West,Pune
C01556,46,Consumer,West,Ahmedabad
C01557,31,Consumer,North,Chandigarh
C01558,27,Consumer,North,Chandigarh
C01559,21,Small Business,East,Guwahati
C01560,37,Small Business,West,Mumbai
C01561,37,Consumer,North,Chandigarh
C01562,24,Small Business,South,Mysuru
C01563,34,Small Business,West,Nashik
C01564,39,Consumer,North,Jaipur
C01565,27,Small Business,West,Nashik
C01566,30,Small Business,North,Lucknow
C01567,30,Consumer,West,Ahmedabad
C01568,25,Consumer,North,Lucknow
C01569,30,Consumer,North,Chandigarh
C01570,18,Consumer,West,Mumbai
C01571,29,Small Business,South,Chennai
C01572,29,Corporate,East,Patna
C01573,31,Consumer,North,Chandigarh
C01574,36,Corporate,West,Mumbai
C01575,21,Consumer,East,Bhubaneswar
C01576,22,Consumer,East,Guwahati
C01577,25,Corporate,North,Delhi
C01578,20,Consumer,South,Bengaluru
C01579,37,Consumer,North,Chandigarh
C01580,26,Consumer,South,Bengaluru
C01581,31,Consumer,South,Hyderabad
C01582,24,Consumer,South,Bengaluru
C01583,28,Consumer,South,Bengaluru
C01584,34,Consumer,East,Kolkata
C01585,35,Consumer,North,Jaipur
C01586,22,Consumer,North,Lucknow
C01587,31,Consumer,East,Guwahati
C01588,24,Small Business,West,Pune
C01589,30,Consumer,South,Chennai
C01590,26,Corporate,East,Guwahati
C01591,48,Corporate,South,Mysuru
C01592,39,Small Business,North,Lucknow
C01593,35,Small Business,South,Chennai
C01594,18,Small Business,West,Ahmedabad
C01595,29,Consumer,West,Nashik
C01596,39,Consumer,West,Mumbai
C01597,31,Consumer,South,Hyderabad
C01598,47,Small Business,South,Hyderabad
C01599,40,Consumer,North,Chandigarh
C01600,28,Consumer,West,Pune
C01601,46,Consumer,East,Bhubaneswar
C01602,29,Consumer,South,Bengaluru
C01603,49,Consumer,South,Chennai
C01604,46,Corporate,North,Lucknow
C01605,34,Consumer,East,Guwahati
C01606,18,Corporate,North,Chandigarh
C01607,33,Consumer,North,Jaipur
C01608,22,Consumer,East,Patna
C01609,26,Small Business,East,Kolkata
C01610,27,Consumer,West,Ahmedabad
C01611,22,Consumer,North,Lucknow
C01612,33,Corporate,West,Nashik
C01613,25,Consumer,West,Ahmedabad
C01614,29,Small Business,North,Lucknow
C01615,27,Corporate,North,Lucknow
C01616,36,Consumer,North,Jaipur
C01617,35,Consumer,South,Hyderabad
C01618,29,Consumer,West,Nashik
C01619,36,Corporate,North,Jaipur
C01620,43,Consumer,West,Nashik
C01621,18,Consumer,North,Lucknow
C01622,26,Consumer,East,Guwahati
C01623,23,Consumer,East,Kolkata
C01624,25,Small Business,South,Chennai
C01625,18,Corporate,South,Mysuru
C01626,18,Consumer,North,Lucknow
C01627,18,Consumer,South,Hyderabad
C01628,27,Small Business,North,Delhi
C01629,27,Small Business,East,Bhubaneswar
C01630,44,Consumer,North,Jaipur
C01631,33,Consumer,North,Delhi
C01632,18,Small Business,South,Chennai
C01633,36,Consumer,South,Chennai
C01634,65,Consumer,East,Patna
C01635,18,Small Business,North,Lucknow
C01636,47,Consumer,North,Chandigarh
C01637,31,Consumer,West,Nashik
C01638,28,Consumer,West,Pune
C01639,26,Consumer,East,Bhubaneswar
C01640,34,Consumer,West,Nashik
C01641,28,Small Business,North,Chandigarh
C01642,21,Consumer,West,Mumbai
C01643,27,Corporate,South,Hyderabad
C01644,35,Consumer,North,Chandigarh
C01645,38,Small Business,East,Bhubaneswar
C01646,48,Consumer,North,Jaipur
C01647,32,Corporate,West,Nashik
C01648,43,Consumer,North,Jaipur
C01649,30,Small Business,North,Delhi
C01650,31,Corporate,West,Nashik
C01651,30,Consumer,North,Jaipur
C01652,33,Corporate,South,Hyderabad
C01653,39,Small Business,East,Kolkata
C01654,27,Small Business,South,Mysuru
C01655,23,Consumer,East,Guwahati
C01656,40,Small Business,East,Guwahati
C01657,39,Small Business,East,Kolkata
C01658,45,Consumer,West,Mumbai
C01659,26,Consumer,North,Delhi
C01660,29,Consumer,North,Jaipur
C01661,40,Small Business,West,Pune
C01662,27,Consumer,South,Hyderabad
C01663,37,Consumer,North,Lucknow
C01664,30,Consumer,South,Bengaluru
C01665,34,Consumer,East,Patna
C01666,21,Small Business,South,Bengaluru
C01667,32,Consumer,West,Ahmedabad
C01668,18,Consumer,North,Chandigarh
C01669,42,Corporate,North,Chandigarh
C01670,38,Consumer,South,Chennai
C01671,23,Consumer,East,Patna
C01672,47,Small Business,South,Hyderabad
C01673,42,Consumer,East,Kolkata
C01674,22,Consumer,South,Hyderabad
C01675,27,Consumer,South,Hyderabad
C01676,22,Small Business,West,Mumbai
C01677,35,Consumer,West,Ahmedabad
C01678,26,Consumer,West,Nashik
C01679,18,Consumer,North,Delhi
C01680,31,Consumer,West,Pune
C01681,40,Consumer,West,Pune
C01682,32,Corporate,West,Nashik
C01683,36,Small Business,East,Guwahati
C01684,33,Consumer,West,Ahmedabad
C01685,38,Consumer,East,Bhubaneswar
C01686,34,Consumer,South,Bengaluru
C01687,30,Consumer,North,Chandigarh
C01688,32,Consumer,West,Ahmedabad
C01689,45,Consumer,South,Mysuru
C01690,37,Corporate,West,Pune
C01691,23,Consumer,North,Delhi
C01692,32,Consumer,West,Nashik
C01693,35,Small Business,South,Hyderabad
C01694,30,Small Business,North,Jaipur
C01695,18,Consumer,North,Chandigarh
C01696,24,Consumer,North,Jaipur
C01697,28,Consumer,West,Nashik
C01698,48,Consumer,South,Mysuru
C01699,36,Consumer,North,Jaipur
C01700,18,Small Business,West,Pune
C01701,31,Consumer,West,Pune
C01702,43,Consumer,East,Bhubaneswar
C01703,26,Consumer,West,Pune
C01704,41,Consumer,West,Ahmedabad
C01705,18,Small Business,South,Mysuru
C01706,18,Consumer,North,Lucknow
C01707,42,Small Business,East,Kolkata
C01708,27,Consumer,West,Mumbai
C01709,18,Small Business,West,Ahmedabad
C01710,28,Consumer,North,Lucknow
C01711,33,Consumer,East,Kolkata
C01712,36,Consumer,West,Pune
C01713,18,Consumer,West,Mumbai
C01714,26,Corporate,South,Chennai
C01715,32,Corporate,North,Chandigarh
C01716,36,Consumer,North,Delhi
C01717,23,Consumer,North,Lucknow
C01718,30,Small Business,South,Bengaluru
C01719,26,Consumer,East,Guwahati
C01720,34,Consumer,East,Patna
C01721,42,Small Business,East,Guwahati
C01722,28,Consumer,East,Bhubaneswar
C01723,19,Consumer,West,Mumbai
C01724,25,Consumer,West,Mumbai
C01725,47,Corporate,West,Nashik
C01726,24,Consumer,East,Guwahati
C01727,21,Consumer,South,Mysuru
C01728,28,Small Business,North,Delhi
C01729,31,Consumer,South,Mysuru
C01730,27,Small Business,East,Kolkata
C01731,18,Consumer,East,Guwahati
C01732,34,Corporate,West,Pune
C01733,34,Corporate,North,Lucknow
C01734,38,Consumer,West,Mumbai
C01735,33,Corporate,North,Delhi
C01736,46,Consumer,East,Bhubaneswar
C01737,38,Consumer,East,Patna
C01738,36,Small Business,East,Bhubaneswar
C01739,42,Consumer,West,Pune
C01740,33,Consumer,South,Mysuru
C01741,30,Small Business,East,Bhubaneswar
C01742,34,Consumer,West,Nashik
C01743,18,Consumer,North,Jaipur
C01744,33,Consumer,North,Lucknow
C01745,31,Corporate,West,Mumbai
C01746,35,Consumer,East,Guwahati
C01747,41,Small Business,South,Bengaluru
C01748,37,Consumer,East,Guwahati
C01749,25,Small Business,East,Kolkata
C01750,39,Consumer,East,Guwahati
C01751,46,Corporate,North,Delhi
C01752,41,Consumer,East,Kolkata
C01753,20,Consumer,West,Nashik
C01754,37,Consumer,East,Kolkata
C01755,21,Consumer,West,Pune
C01756,29,Consumer,North,Jaipur
C01757,35,Consumer,East,Patna
C01758,34,Consumer,North,Delhi
C01759,41,Consumer,South,Mysuru
C01760,46,Consumer,North,Chandigarh
C01761,36,Small Business,North,Chandigarh
C01762,28,Consumer,West,Pune
C01763,18,Consumer,South,Bengaluru
C01764,43,Consumer,North,Lucknow
C01765,31,Consumer,North,Lucknow
C01766,31,Consumer,West,Pune
C01767,32,Consumer,South,Mysuru
C01768,35,Corporate,South,Mysuru
C01769,36,Consumer,West,Ahmedabad
C01770,29,Consumer,South,Hyderabad
C01771,31,Small Business,West,Nashik
C01772,26,Small Business,South,Mysuru
C01773,25,Small Business,South,Chennai
C01774,25,Small Business,West,Nashik
C01775,31,Consumer,West,Pune
C01776,23,Small Business,East,Guwahati
C01777,18,Consumer,South,Mysuru
C01778,28,Consumer,West,Pune
C01779,20,Consumer,East,Guwahati
C01780,32,Small Business,South,Hyderabad
C01781,26,Consumer,South,Bengaluru
C01782,36,Consumer,East,Patna
C01783,21,Corporate,East,Guwahati
C01784,18,Consumer,South,Chennai
C01785,31,Corporate,East,Patna
C01786,28,Consumer,North,Chandigarh
C01787,20,Small Business,South,Hyderabad
C01788,38,Small Business,East,Patna
C01789,22,Consumer,North,Jaipur
C01790,25,Consumer,South,Hyderabad
C01791,40,Corporate,North,Lucknow
C01792,36,Small Business,South,Hyderabad
C01793,22,Corporate,North,Delhi
C01794,29,Consumer,North,Chandigarh
C01795,21,Consumer,East,Patna
C01796,40,Small Business,East,Kolkata
C01797,40,Small Business,West,Pune
C01798,48,Consumer,East,Bhubaneswar
C01799,52,Consumer,West,Pune
C01800,26,Consumer,South,Chennai
C01801,38,Small Business,South,Chennai
C01802,18,Consumer,North,Jaipur
C01803,33,Small Business,West,Ahmedabad
C01804,35,Consumer,South,Bengaluru
C01805,23,Corporate,North,Chandigarh
C01806,25,Consumer,West,Mumbai
C01807,40,Consumer,East,Bhubaneswar
C01808,36,Corporate,North,Delhi
C01809,47,Corporate,East,Guwahati
C01810,45,Consumer,East,Patna
C01811,18,Corporate,West,Pune
C01812,27,Consumer,North,Jaipur
C01813,22,Corporate,East,Bhubaneswar
C01814,38,Corporate,North,Jaipur
C01815,34,Small Business,South,Chennai
C01816,23,Consumer,East,Bhubaneswar
C01817,24,Consumer,West,Mumbai
C01818,43,Small Business,South,Bengaluru
C01819,28,Consumer,East,Kolkata
C01820,18,Consumer,East,Patna
C01821,22,Consumer,North,Jaipur
C01822,49,Consumer,South,Chennai
C01823,41,Small Business,West,Ahmedabad
C01824,20,Consumer,East,Bhubaneswar
C01825,33,Consumer,West,Mumbai
C01826,40,Consumer,North,Delhi
C01827,18,Small Business,North,Chandigarh
C01828,41,Consumer,North,Delhi
C01829,35,Consumer,North,Jaipur
C01830,25,Consumer,South,Bengaluru
C01831,37,Corporate,South,Mysuru
C01832,34,Corporate,East,Kolkata
C01833,35,Consumer,North,Jaipur
C01834,33,Consumer,South,Chennai
C01835,24,Corporate,North,Lucknow
C01836,25,Corporate,North,Jaipur
C01837,29,Corporate,East,Kolkata
C01838,32,Consumer,West,Ahmedabad
C01839,37,Consumer,East,Bhubaneswar
C01840,49,Consumer,South,Bengaluru
C01841,34,Consumer,North,Chandigarh
C01842,37,Consumer,West,Nashik
C01843,39,Consumer,North,Lucknow
C01844,38,Consumer,West,Ahmedabad
C01845,23,Consumer,East,Guwahati
C01846,44,Consumer,West,Ahmedabad
C01847,42,Small Business,South,Chennai
C01848,33,Consumer,West,Pune
C01849,24,Consumer,South,Bengaluru
C01850,32,Consumer,West,Mumbai
C01851,18,Consumer,South,Mysuru
C01852,45,Consumer,West,Mumbai
C01853,26,Consumer,East,Kolkata
C01854,29,Small Business,South,Bengaluru
C01855,44,Small Business,East,Patna
C01856,18,Small Business,West,Pune
C01857,43,Consumer,West,Pune
C01858,35,Consumer,South,Chennai
C01859,47,Corporate,West,Mumbai
C01860,23,Consumer,North,Chandigarh
C01861,35,Consumer,East,Guwahati
C01862,23,Consumer,East,Guwahati
C01863,41,Corporate,North,Delhi
C01864,41,Small Business,East,Kolkata
C01865,47,Consumer,West,Pune
C01866,31,Consumer,West,Pune
C01867,50,Small Business,North,Delhi
C01868,22,Consumer,North,Lucknow
C01869,31,Consumer,West,Ahmedabad
C01870,23,Consumer,East,Guwahati
C01871,33,Consumer,East,Kolkata
C01872,23,Consumer,East,Bhubaneswar
C01873,41,Consumer,South,Hyderabad
C01874,36,Consumer,East,Patna
C01875,22,Consumer,South,Chennai
C01876,39,Consumer,North,Delhi
C01877,46,Consumer,South,Bengaluru
C01878,37,Corporate,West,Pune
C01879,19,Corporate,East,Kolkata
C01880,30,Consumer,North,Jaipur
C01881,38,Consumer,North,Jaipur
C01882,29,Consumer,East,Bhubaneswar
C01883,22,Corporate,South,Hyderabad
C01884,43,Consumer,South,Chennai
C01885,29,Consumer,South,Bengaluru
C01886,46,Small Business,South,Bengaluru
C01887,27,Consumer,East,Kolkata
C01888,28,Small Business,North,Delhi
C01889,26,Consumer,North,Delhi
C01890,30,Consumer,South,Mysuru
C01891,36,Small Business,North,Lucknow
C01892,23,Consumer,South,Hyderabad
C01893,21,Consumer,West,Ahmedabad
C01894,18,Small Business,West,Mumbai
C01895,18,Corporate,North,Chandigarh
C01896,19,Consumer,East,Patna
C01897,27,Small Business,North,Jaipur
C01898,33,Small Business,North,Lucknow
C01899,35,Consumer,East,Bhubaneswar
C01900,33,Consumer,West,Ahmedabad
C01901,45,Consumer,South,Hyderabad
C01902,48,Consumer,East,Patna
C01903,29,Consumer,North,Jaipur
C01904,23,Corporate,North,Chandigarh
C01905,51,Small Business,East,Guwahati
C01906,42,Consumer,North,Lucknow
C01907,41,Consumer,East,Kolkata
C01908,26,Consumer,South,Bengaluru
C01909,39,Consumer,North,Jaipur
C01910,33,Consumer,South,Chennai
C01911,31,Consumer,West,Pune
C01912,31,Consumer,West,Pune
C01913,36,Small Business,East,Bhubaneswar
C01914,45,Consumer,West,Ahmedabad
C01915,52,Small Business,East,Bhubaneswar
C01916,28,Corporate,North,Chandigarh
C01917,33,Consumer,South,Chennai
C01918,31,Small Business,South,Mysuru
C01919,35,Consumer,West,Nashik
C01920,18,Small Business,North,Delhi
C01921,29,Small Business,South,Hyderabad
C01922,50,Small Business,South,Mysuru
C01923,25,Consumer,South,Hyderabad
C01924,28,Corporate,South,Mysuru
C01925,27,Consumer,North,Delhi
C01926,30,Small Business,South,Mysuru
C01927,20,Consumer,South,Bengaluru
C01928,27,Consumer,North,Lucknow
C01929,35,Consumer,South,Bengaluru
C01930,35,Consumer,South,Chennai
C01931,34,Small Business,East,Guwahati
C01932,44,Corporate,East,Kolkata
C01933,36,Consumer,West,Ahmedabad
C01934,44,Small Business,West,Ahmedabad
C01935,52,Consumer,North,Jaipur
C01936,40,Corporate,East,Guwahati
C01937,20,Consumer,North,Delhi
C01938,34,Consumer,North,Chandigarh
C01939,33,Consumer,South,Mysuru
C01940,46,Corporate,North,Lucknow
C01941,30,Consumer,East,Guwahati
C01942,24,Consumer,West,Mumbai
C01943,27,Consumer,East,Bhubaneswar
C01944,20,Consumer,South,Bengaluru
C01945,18,Consumer,North,Jaipur
C01946,50,Small Business,South,Hyderabad
C01947,32,Consumer,South,Chennai
C01948,21,Consumer,West,Mumbai
C01949,47,Small Business,East,Patna
C01950,49,Consumer,West,Nashik
C01951,33,Corporate,East,Guwahati
C01952,19,Consumer,South,Hyderabad
C01953,27,Consumer,East,Kolkata
C01954,30,Consumer,South,Bengaluru
C01955,32,Consumer,South,Hyderabad
C01956,22,Consumer,South,Bengaluru
C01957,40,Consumer,South,Bengaluru
C01958,18,Consumer,South,Chennai
C01959,42,Consumer,South,Mysuru
C01960,44,Consumer,West,Ahmedabad
C01961,28,Consumer,West,Mumbai
C01962,31,Consumer,East,Guwahati
C01963,45,Consumer,East,Bhubaneswar
C01964,37,Consumer,South,Mysuru
C01965,29,Consumer,South,Hyderabad
C01966,30,Corporate,North,Jaipur
C01967,36,Consumer,North,Chandigarh
C01968,49,Small Business,West,Mumbai
C01969,30,Consumer,East,Guwahati
C01970,28,Corporate,South,Bengaluru
C01971,32,Consumer,West,Mumbai
C01972,32,Consumer,East,Bhubaneswar
C01973,34,Consumer,West,Mumbai
C01974,31,Corporate,East,Kolkata
C01975,42,Consumer,West,Pune
C01976,24,Consumer,East,Bhubaneswar
C01977,35,Small Business,West,Nashik
C01978,36,Consumer,East,Patna
C01979,24,Consumer,West,Nashik
C01980,35,Consumer,South,Mysuru
C01981,36,Small Business,East,Patna
C01982,18,Consumer,West,Nashik
C01983,23,Consumer,South,Chennai
C01984,46,Consumer,East,Bhubaneswar
C01985,26,Corporate,West,Ahmedabad
C01986,21,Consumer,East,Patna
C01987,18,Consumer,South,Bengaluru
C01988,22,Consumer,West,Pune
C01989,31,Consumer,West,Nashik
C01990,20,Consumer,South,Chennai
C01991,38,Consumer,East,Patna
C01992,24,Consumer,West,Mumbai
C01993,34,Consumer,East,Patna
C01994,45,Corporate,North,Chandigarh
C01995,44,Corporate,North,Lucknow
C01996,34,Consumer,East,Bhubaneswar
C01997,21,Consumer,East,Guwahati
C01998,31,Consumer,South,Chennai
C01999,35,Consumer,East,Patna
C02000,54,Consumer,North,Lucknow
C02001,18,Corporate,East,Bhubaneswar
C02002,31,Consumer,West,Mumbai
C02003,37,Consumer,East,Bhubaneswar
C02004,33,Consumer,West,Mumbai
C02005,34,Consumer,East,Patna
C02006,25,Consumer,West,Mumbai
C02007,40,Consumer,East,Kolkata
C02008,32,Consumer,West,Mumbai
C02009,34,Small Business,East,Guwahati
C02010,41,Consumer,West,Pune
C02011,29,Corporate,North,Jaipur
C02012,43,Small Business,North,Delhi
C02013,20,Consumer,West,Nashik
C02014,34,Consumer,East,Patna
C02015,24,Consumer,West,Mumbai
C02016,22,Consumer,East,Guwahati
C02017,49,Consumer,West,Mumbai
C02018,20,Consumer,North,Jaipur
C02019,32,Consumer,West,Mumbai
C02020,20,Consumer,South,Bengaluru
C02021,43,Consumer,North,Jaipur
C02022,28,Corporate,West,Mumbai
C02023,41,Small Business,West,Ahmedabad
C02024,37,Consumer,East,Patna
C02025,52,Corporate,East,Guwahati
C02026,18,Corporate,South,Bengaluru
C02027,23,Small Business,West,Pune
C02028,41,Consumer,North,Lucknow
C02029,35,Consumer,North,Lucknow
C02030,29,Consumer,South,Hyderabad
C02031,50,Consumer,East,Guwahati
C02032,32,Corporate,West,Ahmedabad
C02033,24,Consumer,South,Mysuru
C02034,41,Consumer,West,Pune
C02035,32,Small Business,North,Lucknow
C02036,33,Consumer,West,Ahmedabad
C02037,38,Corporate,North,Chandigarh
C02038,38,Small Business,East,Guwahati
C02039,23,Corporate,South,Chennai
C02040,29,Corporate,East,Guwahati
C02041,19,Consumer,West,Nashik
C02042,35,Consumer,West,Ahmedabad
C02043,49,Corporate,West,Nashik
C02044,23,Consumer,South,Hyderabad
C02045,18,Consumer,North,Chandigarh
C02046,26,Corporate,North,Delhi
C02047,29,Corporate,North,Jaipur
C02048,38,Small Business,North,Delhi
C02049,28,Small Business,East,Patna
C02050,35,Consumer,West,Mumbai
C02051,27,Consumer,East,Patna
C02052,30,Consumer,North,Jaipur
C02053,24,Small Business,North,Jaipur
C02054,21,Small Business,South,Mysuru
C02055,39,Small Business,South,Hyderabad
C02056,28,Corporate,South,Chennai
C02057,36,Small Business,South,Hyderabad
C02058,24,Corporate,South,Hyderabad
C02059,32,Corporate,North,Jaipur
C02060,18,Consumer,West,Pune
C02061,28,Small Business,West,Nashik
C02062,25,Small Business,West,Pune
C02063,42,Corporate,East,Patna
C02064,20,Small Business,North,Chandigarh
C02065,30,Small Business,North,Chandigarh
C02066,35,Consumer,South,Chennai
C02067,41,Corporate,East,Bhubaneswar
C02068,39,Consumer,South,Bengaluru
C02069,31,Consumer,East,Guwahati
C02070,32,Corporate,West,Ahmedabad
C02071,42,Consumer,East,Bhubaneswar
C02072,31,Consumer,East,Kolkata
C02073,33,Consumer,East,Patna
C02074,43,Corporate,West,Pune
C02075,54,Consumer,South,Mysuru
C02076,34,Small Business,West,Ahmedabad
C02077,36,Consumer,North,Lucknow
C02078,39,Small Business,South,Chennai
C02079,42,Consumer,South,Chennai
C02080,41,Small Business,East,Patna
C02081,26,Consumer,North,Jaipur
C02082,34,Small Business,East,Guwahati
C02083,41,Consumer,South,Mysuru
C02084,45,Consumer,North,Lucknow
C02085,30,Corporate,East,Patna
C02086,34,Consumer,East,Bhubaneswar
C02087,35,Consumer,South,Hyderabad
C02088,32,Consumer,West,Ahmedabad
C02089,34,Consumer,South,Mysuru
C02090,18,Small Business,East,Bhubaneswar
C02091,61,Consumer,South,Hyderabad
C02092,52,Small Business,East,Kolkata
C02093,30,Corporate,South,Mysuru
C02094,31,Consumer,East,Bhubaneswar
C02095,18,Corporate,North,Chandigarh
C02096,18,Consumer,North,Lucknow
C02097,36,Consumer,West,Nashik
C02098,41,Consumer,West,Mumbai
C02099,39,Consumer,West,Mumbai
C02100,24,Consumer,North,Chandigarh
C02101,39,Consumer,West,Nashik
C02102,30,Consumer,North,Lucknow
C02103,28,Consumer,North,Lucknow
C02104,19,Consumer,North,Lucknow
C02105,25,Consumer,West,Nashik
C02106,36,Consumer,West,Ahmedabad
C02107,34,Consumer,South,Hyderabad
C02108,33,Consumer,North,Lucknow
C02109,18,Consumer,North,Chandigarh
C02110,33,Corporate,East,Kolkata
C02111,26,Consumer,East,Patna
C02112,34,Small Business,East,Bhubaneswar
C02113,43,Consumer,South,Chennai
C02114,27,Consumer,East,Guwahati
C02115,32,Small Business,West,Pune
C02116,50,Small Business,South,Chennai
C02117,34,Consumer,South,Chennai
C02118,31,Small Business,North,Lucknow
C02119,24,Consumer,North,Chandigarh
C02120,39,Small Business,North,Chandigarh
C02121,23,Consumer,North,Chandigarh
C02122,43,Consumer,East,Bhubaneswar
C02123,37,Consumer,South,Bengaluru
C02124,27,Small Business,South,Hyderabad
C02125,24,Consumer,North,Delhi
C02126,25,Consumer,South,Hyderabad
C02127,18,Consumer,East,Kolkata
C02128,36,Consumer,West,Pune
C02129,18,Consumer,East,Kolkata
C02130,31,Small Business,West,Nashik
C02131,30,Consumer,West,Pune
C02132,29,Consumer,North,Jaipur
C02133,36,Consumer,West,Nashik
C02134,27,Corporate,North,Jaipur
C02135,33,Consumer,South,Chennai
C02136,43,Small Business,East,Bhubaneswar
C02137,37,Consumer,South,Hyderabad
C02138,28,Small Business,West,Pune
C02139,32,Corporate,North,Lucknow
C02140,29,Small Business,East,Guwahati
C02141,30,Consumer,North,Chandigarh
C02142,33,Consumer,South,Hyderabad
C02143,19,Consumer,East,Guwahati
C02144,18,Consumer,North,Lucknow
C02145,23,Consumer,East,Bhubaneswar
C02146,36,Consumer,West,Nashik
C02147,37,Corporate,North,Lucknow
C02148,39,Consumer,East,Patna
C02149,24,Consumer,South,Chennai
C02150,32,Consumer,West,Pune
C02151,28,Consumer,South,Chennai
C02152,30,Consumer,North,Chandigarh
C02153,28,Small Business,West,Nashik
C02154,34,Consumer,East,Patna
C02155,25,Corporate,West,Nashik
C02156,42,Consumer,North,Jaipur
C02157,42,Consumer,West,Ahmedabad
C02158,36,Consumer,South,Mysuru
C02159,41,Consumer,East,Guwahati
C02160,19,Consumer,South,Hyderabad
C02161,43,Consumer,East,Guwahati
C02162,35,Consumer,South,Chennai
C02163,26,Consumer,West,Nashik
C02164,25,Corporate,South,Chennai
C02165,46,Consumer,North,Lucknow
C02166,39,Small Business,East,Bhubaneswar
C02167,30,Small Business,West,Mumbai
C02168,19,Consumer,South,Chennai
C02169,43,Consumer,West,Nashik
C02170,22,Corporate,East,Patna
C02171,28,Consumer,East,Bhubaneswar
C02172,30,Consumer,North,Delhi
C02173,25,Consumer,South,Bengaluru
C02174,30,Consumer,West,Mumbai
C02175,31,Consumer,West,Ahmedabad
C02176,30,Consumer,North,Jaipur
C02177,34,Small Business,East,Kolkata
C02178,46,Consumer,South,Bengaluru
C02179,19,Consumer,South,Bengaluru
C02180,33,Small Business,East,Bhubaneswar
C02181,22,Corporate,North,Chandigarh
C02182,18,Consumer,North,Chandigarh
C02183,40,Consumer,North,Chandigarh
C02184,34,Consumer,West,Ahmedabad
C02185,18,Corporate,West,Mumbai
C02186,30,Small Business,West,Ahmedabad
C02187,18,Small Business,East,Kolkata
C02188,23,Consumer,East,Bhubaneswar
C02189,18,Small Business,South,Chennai
C02190,30,Consumer,East,Kolkata
C02191,38,Consumer,West,Mumbai
C02192,37,Consumer,East,Guwahati
C02193,28,Corporate,South,Bengaluru
C02194,41,Small Business,South,Mysuru
C02195,44,Small Business,West,Mumbai
C02196,38,Small Business,East,Guwahati
C02197,26,Consumer,North,Lucknow
C02198,30,Corporate,South,Bengaluru
C02199,46,Consumer,West,Ahmedabad
C02200,29,Corporate,East,Patna
C02201,37,Consumer,South,Chennai
C02202,25,Consumer,West,Mumbai
C02203,41,Consumer,West,Mumbai
